01102,"002  ","0028027","ホッカイドウ","サッポロシキタク","シノロ7ジョウ","北海道","札幌市北区","篠路七条",0,0,1,0,0,0
01102,"002  ","0028028","ホッカイドウ","サッポロシキタク","シノロ8ジョウ","北海道","札幌市北区","篠路八条",0,0,1,0,0,0
01102,"002  ","0028029","ホッカイドウ","サッポロシキタク","シノロ9ジョウ","北海道","札幌市北区","篠路九条",0,0,1,0,0,0
01102,"002  ","0028030","ホッカイドウ","サッポロシキタク","シノロ10ジョウ","北海道","札幌市北区","篠路十条",0,0,1,0,0,0
01102,"002  ","0028052","ホッカイドウ","サッポロシキタク","シノロチョウカミシノロ","北海道","札幌市北区","篠路町上篠路",0,0,0,0,0,0
01102,"002  ","0028053","ホッカイドウ","サッポロシキタク","シノロチョウシノロ","北海道","札幌市北区","篠路町篠路",0,0,0,0,0,0
01102,"002  ","0028051","ホッカイドウ","サッポロシキタク","シノロチョウタイヘイ","北海道","札幌市北区","篠路町太平",0,0,0,0,0,0
01102,"002  ","0028054","ホッカイドウ","サッポロシキタク","シノロチョウタクホク","北海道","札幌市北区","篠路町拓北",0,0,0,0,0,0
01102,"002  ","0028055","ホッカイドウ","サッポロシキタク","シノロチョウフクイ","北海道","札幌市北区","篠路町福移",0,0,0,0,0,0
01102,"001  ","0010930","ホッカイドウ","サッポロシキタク","シンカワ","北海道","札幌市北区","新川",0,0,0,0,0,0
01102,"001  ","0010921","ホッカイドウ","サッポロシキタク","シンカワ1ジョウ","北海道","札幌市北区","新川一条",0,0,1,0,0,0
01102,"001  ","0010922","ホッカイドウ","サッポロシキタク","シンカワ2ジョウ","北海道","札幌市北区","新川二条",0,0,1,0,0,0
01102,"001  ","0010923","ホッカイドウ","サッポロシキタク","シンカワ3ジョウ","北海道","札幌市北区","新川三条",0,0,1,0,0,0
01102,"001  ","0010924","ホッカイドウ","サッポロシキタク","シンカワ4ジョウ","北海道","札幌市北区","新川四条",0,0,1,0,0,0
01102,"001  ","0010925","ホッカイドウ","サッポロシキタク","シンカワ5ジョウ","北海道","札幌市北区","新川五条",0,0,1,0,0,0
01102,"001  ","0010926","ホッカイドウ","サッポロシキタク","シンカワ6ジョウ","北海道","札幌市北区","新川六条",0,0,1,0,0,0
01102,"001  ","0010927","ホッカイドウ","サッポロシキタク","シンカワ7ジョウ","北海道","札幌市北区","新川七条",0,0,1,0,0,0
01102,"001  ","0010928","ホッカイドウ","サッポロシキタク","シンカワ8ジョウ","北海道","札幌市北区","新川八条",0,0,1,0,0,0
01102,"001  ","0010931","ホッカイドウ","サッポロシキタク","シンカワニシ1ジョウ","北海道","札幌市北区","新川西一条",0,0,1,0,0,0
01102,"001  ","0010932","ホッカイドウ","サッポロシキタク","シンカワニシ2ジョウ","北海道","札幌市北区","新川西二条",0,0,1,0,0,0
01102,"001  ","0010933","ホッカイドウ","サッポロシキタク","シンカワニシ3ジョウ","北海道","札幌市北区","新川西三条",0,0,1,0,0,0
01102,"001  ","0010934","ホッカイドウ","サッポロシキタク","シンカワニシ4ジョウ","北海道","札幌市北区","新川西四条",0,0,1,0,0,0
01102,"001  ","0010935","ホッカイドウ","サッポロシキタク","シンカワニシ5ジョウ","北海道","札幌市北区","新川西五条",0,0,1,0,0,0
